SampleId,ModeId,X,Y
90,1,-1.90746616596448,0.42469815666947
91,1,-2.03104089631121,0.479936264084356
92,1,-2.10311270798832,0.00243008624668467
93,1,-2.76128131242936,0.509895819118337
94,1,-0.565891410058506,0.676934659446464
95,1,-2.4453339939393,0.237425268615673
96,1,-1.21088771051575,0.92459847377485
97,1,-1.97179564219888,0.920733267647903
98,1,-1.10480907566901,-0.0532974438865629
99,1,-2.12802666389278,0.16806291822398
100,1,-2.72454037346865,1.37052173473426
101,1,-1.33753299424013,-0.581744884345115
102,1,-2.76880974541278,0.161058708570715
103,1,-1.89059829787806,0.375640351368164
104,1,-1.60838406090405,0.310361734008533
105,1,-1.5920716137406,0.244439004189229
106,1,-1.73878264718355,-0.266872401778168
107,1,-1.96938661646226,0.441476686259223
108,1,-3.0226982601515,-0.0475924258040571
109,1,-1.57799010506544,0.732649020725446
110,1,-1.56891151124875,-0.614344132123353
111,1,-2.53441029560341,0.32212521825898
112,1,-2.30859778847337,0.67089862322182
113,1,-3.00467913835293,-0.186729609036294
114,1,-2.31628759258012,0.101597162094912
115,1,-1.38581907349826,-0.246529271183297
116,1,-2.41200400221236,-0.0746777363443325
117,1,-2.19313549990292,0.0137983053464757
118,1,-1.99188528866983,-0.419144933375367
119,1,-0.848010189080957,-0.0995830093911472
120,1,-1.88314045691205,0.563991394815101
121,1,-2.95094374981281,0.481594339710512
122,1,-2.0193025261025,0.110730473278888
123,1,-2.08468310607042,-0.229079014037198
124,1,-2.64788403478565,-0.101521794571661
125,1,-1.35911781716435,0.379012290496865
126,1,-1.42512840815706,0.905274038392137
127,1,-2.63550830393119,1.06133421962954
128,1,-1.33069917033841,0.259696929510107
129,1,-1.52297192891682,-0.408294471949244
130,1,-3.04722518110721,0.047760908782864
131,1,-2.14288483459812,-0.638779086043334
132,1,-3.19936097498567,0.130517248517651
133,1,-1.54949990617216,0.850112139764757
134,1,-2.00664502753409,-0.134421162099234
135,1,-2.19168645192947,0.256175351134868
136,1,-2.63007917935717,0.659995326464215
137,1,-2.07079428134038,0.461739763525223
138,1,-2.27337658382564,0.317194380413239
139,1,-1.26380194864943,-0.249600245519343
140,1,-1.98005996343454,0.672503595130553
141,1,-1.89085265611077,-0.173558879861109
142,1,-2.81145908120569,-0.306230101449426
143,1,-2.50453841407789,0.625995609109101
144,1,-1.83996118187738,0.16980348710854
145,1,-2.91952806865826,0.332839266047642
146,1,-1.49311088603685,-0.814766871991125
147,1,-2.38602773108577,0.740554501674077
148,1,-1.89192597564168,-0.335777921549581
149,1,-1.99058091343798,-0.311642312381386
150,1,-1.94390414700517,-0.396481747666574
151,1,-2.12623526984891,-0.24286845843968
152,1,-2.01019349167433,-0.0838503044743096
153,1,-0.696785025204869,0.265405581292001
154,1,-2.21086986842893,0.642015900353769
155,1,-2.53370620635121,0.46748157874294
156,1,-1.71696403239297,0.11887585630843
157,1,-2.93527391630529,0.0256705957673354
158,1,-1.90480748880406,-0.0655148335630385
159,1,-2.80948245068018,1.10249811494036
160,1,-1.97414363402065,-0.325435070654073
161,1,-1.82826919916673,-0.205619563102792
162,1,-2.54172868940612,0.609984611001263
163,1,-1.69703204007229,-0.364672951768761
164,1,-2.17443439012124,0.848576032350677
165,1,-2.73368846103641,0.525419347146667
166,1,-2.17649564638348,1.09867050485255
167,1,-1.4798366925327,0.814485790175621
168,1,-1.25046100777699,0.722254189419235
169,1,-1.55899589256087,0.109767321130162
170,1,-3.09781352615164,-0.340811537657134
171,1,-2.02735787002076,1.0559849843815
172,1,-1.50936518666553,-0.289410165758296
173,1,-1.4910344580304,0.530600022371112
174,1,-2.251034066597,-0.059016940580244
175,1,-2.69353837718271,-0.427487952606232
176,1,-2.00232601019965,0.1834960741987
177,1,-2.34146134943872,-0.119986814265471
178,1,-1.81998361476198,0.242192496481375
179,1,-2.69259761178638,-0.443606350477383
180,1,-2.31694823791099,-0.259764782612348
181,1,-1.98967786141366,0.295520476043182
182,1,-1.84195708730337,0.475520744685672
183,1,-2.29284665308897,0.240185617797517
184,1,-1.23470159154544,-0.387188300152026
185,1,-1.72208960484632,0.6657153221518
186,1,-2.01659524248503,0.497097088485989
187,1,-1.84049845070132,0.386231307629112
188,1,-1.92866058018992,-0.585286490746942
189,1,-3.4308321930903,-0.193742131211772
190,1,-1.33372855822727,-0.36854424600066
191,1,-1.92776647267826,-0.16350715723735
192,1,-2.21621117842211,-0.0877238007136715
193,1,-2.20330114908454,-0.093359052374309
194,1,-1.5160118983993,-0.580956557539987
195,1,-2.17224960263218,0.274098091383733
196,1,-1.97029975951542,-0.476924378808197
197,1,-2.14578942937527,0.474774254722275
198,1,-1.73036820633855,0.327287862707916
199,1,-2.5079389031519,0.591781674463066
200,1,-2.19538474870602,-0.509186748512326
201,1,-1.08913192857532,0.349515274748323
202,1,-2.65221540644162,0.691317207954217
203,1,-1.86883077795139,0.16450440991968
204,1,-2.26066572239489,0.688125001519142
205,1,-2.19996682657986,0.0290472038014676
206,1,-1.99873385901292,-0.38143580376504
207,1,-1.50612352682645,0.650416531048993
208,1,-2.11341079998582,0.107138479321608
209,1,-1.77804023341938,-0.337467806753798
210,1,-1.33142866660254,-1.01183948313862
211,1,-1.97472437530764,0.323969372540514
212,1,-0.978914729984676,0.205978622733354
213,1,-2.62724421010125,0.372821128206867
214,1,-2.36726839213079,-0.285691211524031
215,1,-2.05772033632456,0.0158115002281917
216,1,-1.98637371348521,-0.289106860728915
217,1,-3.1672886122474,0.888743877563609
218,1,-1.6913519374297,0.433287484772331
219,1,-1.86426364499863,0.735221136304598
220,1,-2.28726977263163,-0.546414411828031
221,1,-0.916108905811388,0.876459614279848
222,1,-1.29213254299285,0.174510020999437
223,1,-1.83352010457377,0.944661345530227
224,1,-2.47978755530211,-0.226187172516561
225,1,-2.16487394623716,0.357427028268579
226,1,-2.41483318448747,0.73927370121809
227,1,-2.74760297832744,0.249566811401544
228,1,-2.82805475100874,0.505673698297689
229,1,-2.14986336606124,0.0957914174894823
230,1,-1.47944357092085,0.480655137497959
231,1,-2.13119762524489,0.330793557543563
232,1,-1.70638154051773,0.615733861285293
233,1,-2.56647007148811,0.733674587158484
234,1,-2.33684867658708,-0.0164917079100028
235,1,-2.31381706011487,0.0975949121297773
236,1,-1.27147204921344,0.175524977029491
237,1,-1.68623323885792,0.0890725744819035
238,1,-1.69260469976883,-0.0195624550633024
239,1,-1.98978863384343,0.396706715839727
240,1,-2.15672899055028,0.672690878972839
241,1,-1.38712190422325,0.238997659372677
242,1,-2.21349886492613,0.275954250400656
243,1,-1.59684069820846,0.393024725075291
244,1,-1.61101395167688,0.832693533934306
245,1,-1.16400965896722,-0.22795441844412
246,1,-1.80938612783901,0.871694133731098
247,1,-3.30486169163501,-0.553151481952487
248,1,-1.98488090124485,0.559007876056754
249,1,-2.1244196986476,0.332299815174579
250,1,-2.65952594145842,-0.159508407425407
251,1,-1.53580001153843,1.18604555018549
252,1,-2.2354305981179,-0.169958992379298
253,1,-2.60188180402942,-0.254528228274167
254,1,-2.12530596267196,-0.0440103324666651
255,1,-1.24973142928611,0.812574074705332
256,1,-1.54414133066903,0.348282585948349
257,1,-1.87158235044966,0.314190246487631
258,1,-1.72574732193117,0.445342265588206
259,1,-2.21632020689377,0.0896168175419408
260,1,-2.14093695815672,-0.382455078586159
261,1,-1.88237154881997,0.25177636905378
262,1,-1.36687683606335,-0.129010618710664
263,1,-2.86346408938032,0.0721848730748937
264,1,-2.03767283098854,-0.660912714223559
265,1,-2.27258546336835,0.748069406726449
266,1,-1.22970455339341,0.298627683602389
267,1,-1.84728492847238,1.48216954979658
268,1,-1.21321339611738,0.554096718912236
269,1,-1.54920836657049,0.964445623278073
270,1,-1.72807452465081,-0.112011608198582
271,1,-0.877666260488009,-0.506472562001349
272,1,-2.32852051317958,0.775589228321681
273,1,-2.20632167965701,0.586013974656163
274,1,-1.69355140880525,0.683755554190984
275,1,-1.77234330540604,0.35470657941878
276,1,-1.79417668569759,0.813550755578005
277,1,-2.10366837407459,1.2663760018193
278,1,-1.59555558093163,0.178540216006976
279,1,-1.98024429093378,1.16683494574803
280,1,-1.47377648029528,0.336276559880184
281,1,-1.52169305695484,0.525112756248451
282,1,-1.756533876026,1.00747598104096
283,1,-1.95145937037793,0.362136377915998
284,1,-1.18513898438791,-0.389463308339912
285,1,-2.12002127096357,0.502114453411282
286,1,-1.736740843215,0.885245902751191
287,1,-1.50287950934062,0.548534679582187
288,1,-1.35237996058548,-0.0566572954598763
289,1,-2.6349641803201,0.907508126671114
290,1,-1.93218891546689,-0.624013687775469
291,1,-2.41094844020217,0.037875478973033
292,1,-1.83397867010792,0.599508579228223
293,1,-1.76626309032168,1.13702250027123
294,1,-1.92837492639683,0.352445947170135
295,1,-1.86072869450381,-0.0744099393672562
296,1,-1.093969278159,1.01918815713423
297,1,-1.70474164678685,-0.273080717257645
298,1,-1.85833782708846,1.00500765421697
299,1,-2.46832225227105,1.03803026315135
300,1,-2.67657104102332,-0.713505729852764
301,1,-2.32228613753215,-0.517682588548548
302,1,-1.58269708233408,-0.0898304346959003
303,1,-3.15406321547526,-0.25405553357573
304,1,-1.25359824430077,0.307227280938077
305,1,-0.970378270222816,-0.204532746704246
306,1,-2.30519050582116,0.573639629143471
307,1,-2.28549755333758,-0.398380817454708
308,1,-2.40310486784458,0.627943610673888
309,1,-2.75663005316756,-0.517224977823716
310,1,-1.08004415596593,0.216822190882253
311,1,-1.8932089502714,0.305640172809499
312,1,-2.36384848165791,0.650920879611824
313,1,-2.00320562189575,0.0670019040943352
314,1,-2.18811553235719,0.364975213392534
315,1,-3.29860320376751,0.254460030182619
316,1,-2.44004963550076,-0.070296846458818
317,1,-1.70283012701922,0.0925527090931597
318,1,-1.00613626297634,-0.219895135605815
319,1,-2.23728082165203,0.506039390307452
320,1,-1.95342611932694,0.00710099727395505
321,1,-2.52441898529504,0.32731285565343
322,1,-2.575142292257,-0.935098778900568
323,1,-2.20555793536047,-0.419349402600814
324,1,-1.84963470239205,1.26707295237596
325,1,-1.71433324180774,0.960693322989433
326,1,-2.67322251648815,0.579315408429052
327,1,-2.38781624102177,0.167910594215852
328,1,-2.19488151439458,-0.207585312422421
329,1,-1.78163903298053,1.0137300613017
330,1,-3.13423500791255,0.591692657417329
331,1,-2.53444913077248,0.645552270367451
332,1,-1.4458804331493,-0.209327616492114
333,1,-1.76626195306562,0.17921845336099
334,1,-1.87639001688583,-0.0654855994371565
335,1,-1.5906666386361,-0.137729278492549
336,1,-0.894023243134322,0.390009744322364
337,1,-2.50498563630118,-0.0635414431509416
338,1,-3.02691380078802,0.213011199565129
339,1,-2.51366485284864,0.342058160777384
340,1,-2.74712681590743,0.584407993385873
341,1,-2.02951441841258,0.0505433369527623
342,1,-2.50793205241019,-0.228295127498045
343,1,-1.94014492869546,0.477770626651745
344,1,-1.35172461834635,-0.123749340086791
345,1,-1.92170933340815,0.461831152248121
346,1,-2.50278202473606,0.332362748688694
347,1,-1.54500828064979,1.2511158812591
348,1,-1.62932606426969,-0.041814554797625
349,1,-1.81763268881047,0.124299522152822
350,1,-2.66210320128537,-0.210991645715804
351,1,-2.55733629224466,0.0939865174342816
352,1,-2.76063334481775,-0.428882097126042
353,1,-1.85144884678201,0.541142913159282
354,1,-1.93327773262103,-0.35874686904629
355,1,-2.27212224231757,0.677803570589408
356,1,-1.5865087906461,0.0852618444997261
357,1,-2.54749232104011,0.449307272074667
358,1,-1.93851912741962,-0.258997568867269
359,1,-2.20608131626305,0.561980590751296
360,1,-1.73293119796798,0.71558329820838
361,1,-1.98834844141786,-0.180389553906237
362,1,-2.21266773450149,0.361725042422626
363,1,-1.16381715132174,0.462136574179889
364,1,-1.55888356232926,-0.291483912927265
365,1,-2.15616237483129,1.13038389826012
366,1,-2.42665794227134,-0.705248685727014
367,1,-1.797866304695,1.02237470018024
368,1,-1.35449387266,0.85520004563923
369,1,-2.6419383602976,-0.0818123123526944
370,1,-2.87288195470185,-0.189873064312273
371,1,-3.08439725549271,0.35169790970968
372,1,-2.29186616069564,0.964823104924116
373,1,-1.61911119764467,-0.0709509280012634
374,1,-2.04970661654284,0.746866503989839
375,1,-2.79575779104013,0.443218251045553
376,1,-1.7503271029282,-0.157815110063547
377,1,-2.22049496140717,0.149537571841025
378,1,-1.71863482608656,0.763746955269668
379,1,-1.13686738473621,-0.615800758428867
380,1,-1.75523695597645,0.377575561063313
381,1,-1.20977983654124,0.572388600722231
382,1,-2.11220115895201,0.624043595062115
383,1,-1.60858993728982,0.728011067689066
384,1,-2.14851784063321,-0.52607512247021
385,1,-0.778326787017462,0.581472719996844
386,1,-1.99214752681079,0.778447597200521
387,1,-3.34790822625046,0.49883220843272
388,1,-1.70192844219323,0.578577670458251
389,1,-2.35711014798685,0.516992469571321
390,1,-2.43776755245776,0.245802787621961
391,1,-2.4281908236125,0.964248255846155
392,1,-2.58313068229368,0.102803107157517
393,1,-2.19550044042178,-0.26576948915987
394,1,-1.97985778128765,-0.187836813777771
395,1,-2.18411001280522,-0.211089037621554
396,1,-2.72220533939118,-0.079722540213898
397,1,-1.60786352399024,1.04084463920366
398,1,-2.04735903366736,0.432571745154635
399,1,-1.75245414036894,-0.269705194533187
400,1,-3.40560058306039,0.103205425359093
401,1,-0.916118955824652,0.345983001842304
402,1,-1.88973001181859,-0.03039148213569
403,1,-2.10432312012375,-0.417774834902612
404,1,-2.80676829834254,-0.178288762270226
405,1,-2.8448121764655,0.310199515521511
406,1,-2.08805604521243,-0.00545155631849897
407,1,-1.78485657910933,-0.165800634195998
408,1,-2.12844564265972,-0.0566958290784842
409,1,-2.62301587485592,0.941436993717757
410,1,-1.4292039275573,-0.535523444952452
411,1,-2.37156846935561,0.296259358678434
412,1,-2.55244409582175,0.589110897016606
413,1,-2.47388784432131,-0.114527393109084
414,1,-1.74744224245861,0.109703136031629
415,1,-1.83433156481916,0.0632672769200031
416,1,-1.90390056476286,0.354229120716352
417,1,-1.5209853288153,0.51988421575103
418,1,-2.43042706499633,0.595562959656573
419,1,-1.81428984932578,0.499094897539415
420,1,-2.11612521082929,0.789093579447645
421,1,-1.46161804588998,0.440489868864083
422,1,-2.44662778669689,0.950703941769703
423,1,-1.40308418103649,-0.776289857580081
424,1,-1.98912584034583,0.310403788698518
425,1,-1.37926785809443,-0.0931706218162229
426,1,-2.1624835411357,0.436326272618107
427,1,-1.73593600537525,0.0606221297577201
428,1,-2.03859840524404,0.632606054903496
429,1,-2.64829321418536,-0.264611466204461
430,1,-1.15468887189895,0.210945230265056
431,1,-2.72250213634286,0.878739548122577
432,1,-2.33073480035367,0.104903209103886
433,1,-2.13919961198405,-0.115059092115388
434,1,-2.53902460521079,-0.843285977495835
435,1,-1.78688593904031,-0.54375207554915
436,1,-1.99662583917378,0.179172888476967
437,1,-1.74193590763685,0.70596066399468
438,1,-1.35200734426009,0.151383192119034
439,1,-2.45857448499166,0.990163682273586
440,1,-2.26679273684425,0.451500169722065
441,1,-2.16499355980018,0.49368013583801
442,1,-1.04004184504479,0.280344365920999
443,1,-2.69274597498037,0.969628090327133
444,1,-1.99384308513018,0.286811085687067
445,1,-1.8456560585175,0.207791832988518
446,1,-1.85708980085503,0.140716683921118
447,1,-2.47405555245257,-0.18562475861618
448,1,-2.41734420879579,0.132573852973807
449,1,-2.06214666932608,0.455477275724478
450,1,-1.57135596822764,0.290898218826839
451,1,-1.70214813100939,-0.522476311055313
452,1,-1.37683595161802,1.19535116349061
453,1,-1.3203867873665,-0.000422916054653832
454,1,-1.72351854228241,-0.683103583579927
455,1,-1.84616743509922,0.910464862557684
456,1,-1.85099026789931,0.789117752574821
457,1,-1.60319949116532,0.594043374415312
458,1,-1.5210995632808,0.171442807758564
459,1,-1.79571852313916,-0.477217997676894
460,1,-2.42920614615425,-0.387040527308288
461,1,-2.48286011157645,0.555866822146413
462,1,-2.01822580662643,0.463002242890559
463,1,-2.1572086498343,0.788147165983438
464,1,-1.55678448832232,0.459664990335982
465,1,-2.24008232429255,0.705640043033072
466,1,-1.44489318758427,-0.16192701953559
467,1,-1.55673119376232,0.0686072097057479
468,1,-1.30756215195689,0.58891409975507
469,1,-1.58485693028498,0.489890428383848
470,1,-1.53799420351266,0.437402141748824
471,1,-2.19873746669098,0.254047164563591
472,1,-2.22175682092546,-0.0280976415792554
473,1,-1.1869565689852,0.217758040782316
474,1,-1.48747266346344,0.511138022648292
475,1,-1.74578763240452,-0.645546006968474
476,1,-1.34434229373634,-0.303491729983374
477,1,-1.98118261116705,0.904956757670811
478,1,-1.94042462447058,0.84392856961474
479,1,-1.86710288137994,-0.395258403866151
480,1,-1.51891466427449,-0.920991827201144
481,1,-1.64077222839087,-0.622240829666244
482,1,-2.49103218359274,0.280892787111702
483,1,-2.69771755415627,0.635121709750118
484,1,-1.70923849055095,-0.273794118157828
485,1,-2.83180527089269,0.534275673097721
486,1,-2.21954461356515,-0.00648363783399092
487,1,-1.65694857839295,0.653377401905083
488,1,-2.40273372327285,-0.181388196127043
489,1,-2.44324172773476,-0.064787759744845
490,1,-3.00358977166273,0.178451072925573
491,1,-3.19296456832762,0.707739091444676
492,1,-2.1377313079193,0.775534825472954
493,1,-1.97120914355474,-0.132499018662972
494,1,-1.79437452565299,-0.799419079977385
495,1,-2.10588895702535,-0.711621037118177
496,1,-2.7229617839535,-0.00195215408574528
497,1,-1.90703322227436,0.0571398607610045
498,1,-2.57165172452967,0.793256887137404
499,1,-1.70643647703188,0.985563631394061
500,1,-2.26656677477406,-0.580815936813924
501,1,-2.57550640379848,0.600655272104355
502,1,-1.53456115121764,0.200264609220294
503,1,-2.05113991150312,-0.254094682800478
504,1,-1.74661079897886,0.364761658312717
505,1,-2.32093247318933,0.958656902351418
506,1,-1.78523020380549,0.0329779621554027
507,1,-2.66187290840511,0.177825274416249
508,1,-2.22173932569211,0.567854891599864
509,1,-1.01253519049154,-0.345975471312117
510,1,-2.23944588996937,-0.247202673555804
511,1,-1.57700346811891,0.761511385878824
512,1,-2.67908368596613,0.51629048958734
513,1,-2.28107246647115,0.163719603388984
514,1,-2.73861889916107,0.0404815439222781
515,1,-1.92836981536097,0.38027535604191
516,1,-2.22103792041707,-0.390797694044303
517,1,-1.63146271683728,0.284326794537298
518,1,-1.9202367861125,0.499782131378983
519,1,-2.91131058605748,0.0786525220076182
520,1,-1.57295133269113,0.550753529762786
521,1,-1.50698515326344,-0.0874399259804608
522,1,-1.5470191485659,1.28176148127147
523,1,-2.43129156684996,-0.163767090000229
524,1,-3.23543093685152,-0.0965580020289989
525,1,-2.40924068636768,0.402649728900305
526,1,-1.54211604356589,0.56467373060804
527,1,-2.00765914965779,0.326266476031899
528,1,-1.8929350318372,0.311306195764594
529,1,-0.83819480613927,0.408609457923793
530,1,-1.43424726445727,0.0474160263840175
531,1,-1.8539950784654,0.273343482174692
532,1,-2.84172893948373,0.650347517089622
533,1,-2.13952653413634,0.327542598562079
534,1,-2.09324133936741,-0.555264101941484
535,1,-1.66185521883142,-0.966887554943194
536,1,-1.96867714966677,0.0975248472030462
537,1,-2.98520513292977,-0.429655356644842
538,1,-1.89252106551404,0.532457878680722
539,1,-2.20609335657026,0.948427168070709
540,1,-2.38792262500596,0.240576215407058
541,1,-2.15786345503562,-0.0433027255955516
542,1,-1.9929559459128,0.863348453867892
543,1,-2.04239981308438,0.0267506902984677
544,1,-2.34091706493382,0.678388037793727
545,1,-1.81236660105713,-0.293153635203683
546,1,-1.54176661224432,-0.0961276476088658
547,1,-2.02044418773279,0.0967640657359968
548,1,-1.70633392542058,-0.31591222930493
549,1,-2.05672078788527,0.604385023645781
550,1,-1.8871789171357,-0.0885039689771072
551,1,-1.04316246082338,0.95693271407262
552,1,-2.57463142646529,0.071345465222612
553,1,-1.82478399898352,0.600077904897135
554,1,-2.09373797910526,0.542402552030516
555,1,-2.46407068706217,-0.250517415720106
556,1,-1.26884540255008,0.356208999567948
557,1,-1.45487260742042,0.793791378356344
558,1,-2.1314644114693,-0.243089676646683
559,1,-2.1685853498209,0.521058866279158
560,1,-1.22930765337579,0.245417333433654
561,1,-2.24795829621797,-0.772435871850925
562,1,-1.87116041765709,-0.162899977698363
563,1,-2.01780899141622,-0.452711119342506
564,1,-2.04337162570555,0.251978167107728
565,1,-2.18179340195117,0.277090527376574
566,1,-2.06869599308262,-0.226127693943622
567,1,-2.38915140070013,0.587479972960706
568,1,-2.36895278005109,0.516447616231266
569,1,-1.58091439194951,1.37492916645896
570,1,-1.32656075872618,0.64371229176415
571,1,-2.09835614730641,0.359696011452471
572,1,-2.59190458777167,-0.44431470843616
573,1,-2.53717958046,0.110023110039744
574,1,-0.820575055157912,0.328516348936152
575,1,-1.36949005875113,-0.180367826521205
576,1,-1.68488997167044,0.929967464274117
577,1,-1.77319576986121,0.443206920680826
578,1,-1.69466416648949,0.374599596135073
579,1,-2.57555352360811,0.351283943318688
580,1,-2.38270763634925,0.710116803677555
581,1,-2.27705076768305,0.342203338813382
582,1,-1.86500535095897,-0.396441021966625
583,1,-1.80149312111536,-0.392541275556211
584,1,-2.10849292107459,0.973978424045459
585,1,-2.33676492354912,0.861758818614091
586,1,-2.02210684273545,1.02751939329006
587,1,-2.09450379679704,-0.407843866825666
588,1,-2.07111687973392,-0.297801762567744
589,1,-1.41310931618786,-0.824051716403035
590,1,-1.70757883671002,0.861604083271076
591,1,-2.21245495321998,1.38687665214252
592,1,-2.30612387575762,-0.63964224051406
593,1,-2.18202243139423,-0.159620909661759
594,1,-1.30652483102685,-0.746351380505991
595,1,-2.73282593509514,-0.151754340150617
596,1,-1.49594632323414,-0.362229883089424
597,1,-2.09130143964564,0.0491139390646895
598,1,-1.33756634399193,-0.343032364445491
599,1,-3.07940565859317,-0.203895946597876
600,1,-2.04455972678632,1.15655493349278
601,1,-1.89481506195177,-0.516578828010165
602,1,-2.908436848143,0.117049023839406
603,1,-1.65697621300222,0.169425058601878
604,1,-3.13338324687341,0.119622950493284
605,1,-1.39560151818639,-0.596152440526889
606,1,-2.42190909841217,-0.430338283054249
607,1,-2.13071966617458,0.227100092451798
608,1,-2.70612248803759,0.335726626205423
609,1,-2.46293113911356,0.472936936866366
610,1,-1.2684649259658,0.689899223363067
611,1,-2.04176083731845,-0.0138953844215223
612,1,-1.20851069478149,-0.581529659651618
613,1,-2.40094743619083,0.121948736234329
614,1,-2.99223123776545,0.123728958466319
615,1,-2.57725501802119,0.453489682642058
616,1,-1.79455007066222,0.320210440882547
617,1,-2.03164304809894,-0.166189605146994
618,1,-2.33856860477736,0.315728044844965
619,1,-2.11399332295109,0.114213470371953
620,1,-2.79902362843535,0.580619026461303
621,1,-2.38613612442181,-0.361888967197226
622,1,-2.07556860780593,-0.259387494702792
623,1,-2.0187596546592,0.16837746537581
624,1,-1.26020345047813,0.616214448152151
625,1,-2.87522414013574,1.26950476569735
626,1,-1.83214324786973,0.791938438166062
627,1,-1.93997944657802,0.150915070399052
628,1,-1.49928631968867,-0.0429159477000592
629,1,-2.1425070622425,0.459384548279592
630,1,-2.15381717141298,-0.315339572623054
631,1,-0.754794951810772,0.796091227424571
632,1,-1.21857745774516,0.30787958632409
633,1,-2.33816145499754,0.189460287916441
634,1,-1.97656832834698,-0.881974227119417
635,1,-2.08875001474332,1.21789808758334
636,1,-2.42896116436192,-0.470204541731937
637,1,-1.55185283685268,-0.797658115039274
638,1,-2.21925189827074,0.146082122883211
639,1,-1.90872130635817,-0.850986287139152
640,1,-2.36316027309056,0.930597049804499
641,1,-2.18569985324215,0.295694765386093
642,1,-2.02494396034053,-0.493031827848871
643,1,-2.76860997200103,-0.308967700909742
644,1,-1.48879028064508,-0.315322387272552
645,1,-2.06401621950341,0.598798668161117
646,1,-2.83159607769103,0.722362724934132
647,1,-2.67540056250429,-0.314861820647057
648,1,-2.22214964856016,0.912909043230529
649,1,-1.6238754410522,-0.00875792022056832
650,1,-2.42099735330986,0.31953923685511
651,1,-2.45428391188392,-0.263553677881874
652,1,-2.04949335614129,0.569636004001077
653,1,-1.35445789077354,1.01223998752227
654,1,-2.69184116711876,0.891752431460299
655,1,-2.55280803198925,-1.61068783994548
